28492:
28493:206,224,787,2432,8725,11015,26323,45143,46776,109628
28496:398,508,2344,2397,2509,2792,2898,3443,3450,52546
28520:75382,107809
28523:4117,53672,96010
28525:177,11497,12373,22435,22655,22666,25620,31088,69494,97603
28527:34958,62133,86570,94823,120373
28543:866,2705,2949,6503,10213,11698,33338,34248,70957,119622
28544:76,9033,20766,26838,28596,32744,51496,56655,71397,97239
28553:36717,49620,51114,61095,91294,97511,98232,115732
28554:1419,11251,12509,13351,15966,22851,31998,32983,57095,103860
28558:
28560:2021,2848,14121,40400,43528,47217,48628,60308,69809,70052
28579:
28585:
28606:924,5717,7472,11518,11873,14036,15013,17506,64083,73374
28612:
28620:991,2778,3651,5629,9950,22769,92911
28663:2635,2996,3640,4149,6367,8938,10293,20883,50573,63662
28681:
28683:
28691:17,817,857,2832,6345,10175,16258,17351,23440,76815
28700:
28703:
28762:866,1913,2265,2822,3469,4739,5175,5446,6388,48792
28773:
28793:226,294,3435,3469,4037,6966,7107,7151,77681,86903
28801:4935,5494,6043,9354,19547,46354,47914,73185,74505,113293
28827:
28858:119,709,873,1410,10374,18772,18826,34698,64808,105709
28861:17,9146,19324,25975,44397,45990,54222,67459,104369,115541
28862:61,1772,11174,11788,21756,26662,29276,34850,77675,83343
28873:882,2703,8553,27859,57209,61821,74933,75430,107495,117948
28876:
28885:924,1592,2656,13849,14115,69149,88593,104325,110520,116885
28892:560,5567,17380,27386,35443,58178,71540,118569,119076,121460
28893:
28900:564,866,2008,2139,2265
28908:873,3311,8058,10804,11173,16379,19704,36632,40263,106482
28940:
28946:568,1696,5019,8664,11410,13416,31831,53579,86520,100874
28973:21092,58547,80406,86214,94748
28981:40,2092,4405,6702,13944,19930,24773,35504,65040,104971
28988:377,568,2406,9242,9354,20194,27184,60525,71403,80386
28992:3762,10672,11740,16733,18675,19874,24189,71245,82023,115291
28996:226,947,2512,3435,3656,4037,5215,8390,8943,14931
29015:138,339,568,660,689,910,1133,2333,5553,91828
29029:
29032:8,32,70,131,86212,106317
29033:
29038:2487,4348,5798,7322,10361,17823,24003,47753,62971,66496
29045:17,866,2566,3876,3884,5376,5431,5446,5586,30385
29046:
29056:
29062:15,94,190,322,356,431,568,698
29074:13,70,542,1839,2293,8446,21845,23388,98210
29080:8,2462,8836,10220,21562,32005,46994,57321,87621
29104:60587
29114:33,669,1054,1094,1716,2465,6871,13077,26294,97808
29133:645,929,1919,13116,20960,58995,77234,105312
29135:155,345,1709,8454,15919,34310,74519,76413,120452
29138:17,1803,1884,2547,4453,6367,16532,23791,33833,50573
29141:8,18,31,84,199,8830
29169:669,807,866,2407,2500,2532,2606,2792,2911,3340
29208:76,2021,14121,47217,54167,60308,69809,70023,70052,93796
29214:1330,3864,8298,8354,29592,34978,44969,83078,88942,102706
29239:2142,2559,5587,6381,11704,13594,16229,20300,64614,98014
29252:6,508,859,1133,2500,2513,2836,2951,3130,4775
29326:17,866,2500,2911,3128,3130,3450,4401,4679,4818
29338:605,1193,1986,2865,24425,29555,114410
29360:
29368:2265,4907,16839,16960,23904,25889,27735,29842,97973,120591
29387:81,698,866,4924,5113,14954,19277,45804,49947,53071
29395:
29417:96,866,3676,3701,3715,3880,4095,4493,4766,4818
29423:1385,67468
29424:70,101,7926,8772,37342,52979,66230,76490,81360,110357
29432:
29458:138,2566,2792,3876,5970,6974,13966,14642,31996,112723
29465:17,225,2368,91292,120418
29468:1696,2635,2871,2943,2996,3687,4149,13153,18718,20846
29491:
29497:
29524:225,931,1359,9354,16365,33018,44507,83295,91344,110619
29525:356,2381,3544,5586,15899,39326,49365,69885,87651,93607
29548:
29549:377,508,746,748,947,23214
29557:
29558:224,302,591,616,1787,2550,4117,13124,53672,96010
29561:23775
29569:61,3797,4008,5113,8266,8872,9284,10758,18540,23365
29573:2393,2436,2606,2635,2825,3350,4558,4802,6879,53599
29578:866,1099,3656,4157,4718,58515,61954,70666,84788,97672
29582:17,669,2310,3617,5284,5717,7423,8323,8341,9025
29607:76,2406,3301,3321,6068,21835,84525,93364,113348,120641
29608:224,616,654,1550,2602,3659,59306,86137,88356
29620:
29668:29,58,302,654,4475,17243
29700:866,77472,88319
29701:605,866,3801,7593,12736,16223,17434,43644,48241,120320
29708:4,5416,5510,5821,6286,15570,28733,29090,40766,53890
29724:669,698,1623,2894,3425,5305,16246,25974,51408,53071
29725:2513,2881,4517,4715,4818,10849,45428,51725,70531,100663
29763:
29777:966,1124,1256,3159,3578,5978,6379,16506,34240,87026
29781:273,9025,15747,39612,51443,66303,69707,74283,78275,121127
29786:273,616,2567,2811,4558,5606,6774,14368,26132,43433
29825:2111,3510,5307,5550,9256,44863,46677,71225,75416,109975
29837:2393,2487,2855,3454,6193,12718,22445,24003,25012,62367
29853:6,81,1419,1508,1795
29864:8,571,1262,1825,2330,2465,5481,8680,10660,29639
29869:245,880,891,1065,2814,4288,8678,8748,26560,59616
29873:708,931,11125,11309,26587,44681,52919,78971,83417,111975
29882:
29885:5611,6311,7335,7998,19029,44935,61558,94354,105025
29892:17,669,2310,3617,5284,5717,7423,8323,8341,9025
29898:
29914:500,1097,2949,6076,6316,6498,7073,7469,13288,51210
29921:866,3311,3884,4775,5769,6861,18556,25892,30385,40263
29922:
29923:17,546,1091,1673,2937,6367,14342,50573,56224,66277
29930:
29943:939,2656,20931
29956:
29968:17,40,262,302,394,616,1100,4828,58990,93060
29972:62,2436,2500,2532,2547,2606,2911,3201,6503,10891
29993:17,138,289,296,375
30054:1867,2397,2436,2500,2804,3131,4855,7322,8292,13139
30064:866,2500,2606,3003,8252,10250,10719,16899,19363,33741
30071:
30085:675,2194,6088,10905,37003,45005
30088:17,3241,3450,3584,3884,13408,29701,30385,97423,120890
30094:81,110422
30100:
30111:97,116,224,1320,1878,2407,12435,98518,110946,112140
30151:848,1087,2332,3359,3704,3705,21756,24606,42498,120379
30164:3176,4117,4178,9044,11363,11455,24608,53672,96010,116123
30189:10786,12619,21117,26547,29397,40205,44850,58279,64037,108449
30212:182,1310,3093,7023,7382,10549,19656,20587,24085,70612
30219:
30227:
30247:568,591,11611,20656,23967,28605,30944,35916,43298,107602
30264:76,236,402,12045,13566,16689,42621,46035,64129,106318
30282:
30288:2407,2804,3772,4679,5707,5932,5980,7657,8261,34472
30290:
30304:394,616,866,1305,60315
30309:17,81,146,245,330,18990
30312:224,924,1592,31496,39071,41029,51442,101181,115997,122384
30328:2885,3975,5168,5446,5665,6467,10333,77337,86125,91316
30335:97,11516,20161,32747,51702,81412
30354:
30375:38,103,208,554,7645,108003,109610
30392:17,3609,3687,3992,4667,4679,4818,6861,7657,10652
30396:35,188,364,1187,1268,52276,53454,73095,97787,114070
30399:17,3528,5932,8292,8388,11159,14239,16395,17378,18979
30401:
30417:5208,8725,14942,100806
30453:719,1385,1803,2487,2520,2562,10400,24003,65538,82030
30481:8,17,84,616,789,872,901,917,81740,92348
30482:17,347,1372,1546,5375,11402,18312,20962,43404,121849
30487:
30527:1023,2031,7021,7334,11717,11910,18397,35106,40715,70311
30543:
30582:6,81,242,385,5024,30848,36630,42292,51092
30610:508,1133,2951
30617:331,595,669,2949,3762,3801,4917,8248,8292,8782
30621:5452,15849,18656,43054
30622:364,866,1609,3656,5164,9354,42440,79252,84788,112811
30626:932,2168,19480,20386,28233,38588,51348,54654,63728,70397
30647:327,669,13849,32079,39869,58840,61785,89698,92207,101603
30670:8,11,25,39,11530,87771
30694:
30698:110139
30701:84,363,616,789,872,917,1423,1468,1709,81740
30712:652,2869,5740,7262,8724,10909,15657,46436,59552,88786
30721:17,81,84,2881,6966,45428,51725,70531,100663,114678
30738:22,219,225,1030,1446,2589,5093,12059,102057,107155
30739:
30764:298,302,826,1344,1590,3992,9996,19478,52451,61056
30767:931,1348,1684,7624,11324,21224,26350,54284,111292,123145
30825:
30840:568,1696,4439,4487,7206,31831,53579,62044,86520,100874
30854:3922,7151,15747,18586,19901,20810,21226,26265,57163,97934
30874:358,719,984,2703,3789,4127,8319,19962,21758,55948
30876:
30886:
30887:970,1099,1245,3112,3128,3201,5113,6503,8093,55062
30901:29,205,736,1375,1595,7048,9653,16783
30902:6,81,361,866,1764,8533,8642,9224,19239,25475
30906:
30921:200,500,698,2869,3054,5218,8970,46525,53071,117055
30927:
30934:1803,2487,2943,4063,6353,8724,21398,24003,68131,95295
30937:669,2943,2949,4196,4569,5312,6367,16246,56236,84941
30958:2363,2407,2804,2836,3305,3450,3640,4818,52546,95322
30982:
30984:
30989:
30990:
31000:
31001:76,135,226,348,38252,107381,114724
31004:70,866,6840,9278,16363,42409,55871,72167,112885,122321
31005:947,2513,3098,4095,5446,7416,12093,18146,83917,119289
31010:398,508,2344,2397,2509,2792,2898,3443,3450,52546
31016:
31023:
31034:17,669,2310,3617,5284,5717,7423,8323,8341,9025
31096:
31105:52536
31113:21,219,1446,2354,2609,2717,6304,11906,17378,53177
31118:
31130:40934,43721,44600,119021
31151:
31158:
31159:
31175:
31225:17,76,4261,5373,7870,8533,12083,13001,15760,18642
31236:1558,16087,24054,28296,29209,43916,54681,73777,82754,87022
31239:76,84,4696,8705,12551,13088,14538,21110,121179
31267:
31273:
31274:17,669,1867,2397,2407,2436,2500,2509,2532,2598
31275:81,1064,2347,2917,3558,12226,30529,44421,82518,99941
31288:6,669,9224,9649,13504,18642,51728,76950,102959,122343
31293:899,1164,1402,2532,9143,16698,18248,32953,33280,46524
31321:
31345:
31348:986,1730,2407,5283,6587,8043,9058,9844,26900,34530
31352:921,1784,4145,8940,14346,23869,56490,61315,75518,99447
31355:
31356:6231
31371:
31386:
31405:861,3528,3544,5932,7995,8341,12403,15786,30243,32462
31445:2140,8707,19724
31462:
31475:29,224,743,953,3201,6503,19492,37758,108543,115216
31497:866,4268,4347,9421,14276,50381,65662,69690,73331,75222
31499:8166
31502:58,96,2251,5888,20547,26299,35030,47812,79452
31508:378,654,3450,4667,8200,13939,38912,49160,51174,78718
31510:10,45,84,114,244,279,414,533,62705,94302
31541:8,168,673,1382,18387,37484,45613,56651,79864,88083
31545:58,81,180,229,1164,3613,4342,12962,35218,66284
31551:822,875,891,1696,1712,5184,12951,22527,70470,70556
31563:294,1352,5775,7855,10600,11831,18414,26547,81933,95541
31578:96,224,698,1272,1419,2512,3450,3548,8167,34773
31585:76,81,866,4917,13832,16520,21003,62027,77004,121364
31597:118,633,53652,59088,59891,71406,100676,104786,109827,118947
31639:76,385,2397,2500,2792,2885,3092,3132,83762,86125
31644:418,2703,5798,16716,27604,47753,57579,80006,98413,111153
31653:1201,2949,5887,6435,29933,41467,46245,48025,56253,86778
31687:17,4686,6360,6367,7885,10446,20321,30315,50573,119015
31691:1046,2500,2513,2804,2894,2943,2949,3450,3469,14195
31696:787,2363,2843,2849,7934,12806,14070,14358,16028,16910
31744:669,924,2008,9421,11008,45701,67835,79163,85924,93456
31751:6,58,61,226,519,866,3544,4939,12638,23582
31789:
31791:4466,4802,6879,8199,27581,31650,44945,60242,95948,99068
31806:
31822:40,650,654,1871,2984,3234,39948,43484,102940
31890:385,1684,3092,3443,5707,6503,7946,8206,88858,120568
31920:8,17,70,128,441,508,708,1100,1796,3256
31926:17,182,224,690,1119,1558,1603,1693,97654,101617
31933:
31937:875,891,2436,2911,3201,4308,4839,6503,7322,77271
31947:
31955:8,17,96,131,322,363,578,12530
31958:2509,2532,2598,2622,2792,2911,3340,3528,3880,4152
31985:
32010:8,157,247,2079,2391,2703,2827,4140,4736,12981
32032:88,1140,1871,5025,5495,8213,30002,42683,87340,117696
32043:
32072:96,2500,2547,2581,2843,2902,3098,10891,11518,86777
32076:1034,5305,7335,11555,12313,15062,17159,34969,52233,67106
32104:811,1245,2573,2868,3604,6286,7679,8533,19966,21201
32105:385,866,2318,2509,3092,4308,5798,28041,47753,66223
32110:
32123:866,2407,2509,2792,3880,5793,7416,11159,52546,95322
32140:33,669,866,1054,2310,3594,3617,20710,97808,110892
32145:605,3797,5113,7025,9044,9284,10758,13360,100041,113992
32161:6241,7910,8578,12656,13649,39154,43732,55218,76378,85894
32165:
32180:
32185:17,40,2881,3489,6007,12130,22093,31694,79305,119433
32189:81,229,866,1580,2241,3425,4348,16217,51408,66353
32191:591,616,1707,26514,27932
32205:
32215:1352,1825,2330,2635,2795,3454,4207,8680,85072,116777
32242:669,2363,2407,2500,2532,2581,2643,2703,77547,86777
32250:2333,2407,2509,2643,3544,3687,4035,4058,8592,8859
32251:96,866,3676,3701,3715,3880,4095,4493,4766,4818
32256:1592,3913,5496,12096,17506,31931,39520,41989,47831,51648
32286:
32291:3762,10672,11740,16733,18675,19874,24189,43088,82023,115291
32300:
32329:
32338:10,155,273,2013,2112,2350,2369,5462,5702,15334
32355:669,866,2902,3544,3656,3772,4405,22610,95322,108469
32356:273,616,1072,1164,1696,2063,2949,15669,50407,64502
32364:61,88,236,302,394,63133
32379:866,1643,1856,3590,5989,8106,8725,8726,34004,107290
32409:
32422:
32439:3,226,1410,4592,4708,6311,7009,73499,98019,108264
32451:2547,16932,19737,40216,45018,51711,58227,61942,67765,76674
32477:
32493:866,2500,3258,4665,5113,6589,8093,8248,26570,86873
32495:2310,3617,5284,5717,7423,8323,13650,55246,57245,63747
32533:176,16999,30422,54781
32546:17,669,2310,3617,5284,5717,7423,8323,8341,9025
32565:
32571:32,65,81,866,931,6600,31967,78262,84624,117861
32580:378,418,790,1218,2628,3704,3902,14374,16820,26033
32583:4,9171,9678,19952,23537,46658,63160,63322,110828
32584:2903,19410,22153,24038,27728,51901,51998,52202,54789,58425
32624:8,2713,5932,7218,8910,14573,17227,18146,18377,22447
32625:
32628:17,76,1495,2799,2898,3544,4301,5249,103529,107537
32641:
32647:
32656:
32667:
32675:
32684:17,394,508,2547,2680,4717,5249,5586,10891,39326
32701:
32707:17,669,2310,3617,5284,5717,7423,8323,8341,9025
32715:44,302,884,4483,5342,22408,31240,51608,96158
32751:667,2500,2660,2728,2842,22375,24510,42412,112304,112573
32773:1352,3307,3443,6153,15220,18459,31529,33559,60775,88808
32776:15,17,302,356,3743,8627,29538,34153,96462,99316
32780:1847,2265,3170,14004,21088,52705,62146,70958,71678
32817:
32819:
32822:62,2407,3159,4525,12044,22106,23443,24642,25103,69217
32823:24034,53999,119989
32843:
32871:669,2566,3876,6306,9912,12762,13786,15390,16246,121727
32879:17,48,155,17422,24867,43569,63747
32893:
32902:10,40,2381,11008,13417,16025,17186,20466,22843,87651
32917:
32919:226,239,645,929,1919,2573,20960,82632,89020,121867
32921:28,364,866,1609,3656,9354,16688,42440,84788,112811
32936:856,1410,5207,8264,11734,21340,23418,51653,88084,98019
32953:802,1444,3450,3828,4405,7886,11674,11783,15040,105969
32955:15,17,29,273,302,568,654,1996,3191,34786
32977:302,511,643,1362,2060,2848,3522,62466,103857
32978:65,135,399,10564,22069,27461,27899,68313,76862
32982:81,398,2397,2500,2567,2792,2949,4679,8093,33741
32984:70,13882,26435,28197,30809,43849,90308,93605,103892,108273
32986:
32994:
33005:
33043:4987,7025,7680,10488,11530,78874,87771,89969,93218,101126
33045:8,11,511,738,791,931,3176,116123
33108:40,787,1069,2943,4443,5024,20846,66205,67891,86469
33135:162,642,1187,2200,7428,12701,63408,85763,109460,120905
33136:29,182,254,1847,4275,5352,32757,52304,108469,108991
33149:58394
33151:947,2097,2720,10312,21339
33181:4953
33201:
33206:17,669,2310,3617,5284,5717,7423,8323,8341,9025
33207:500,2358,2500,2943,3762,3883,4493,4917,5813,8093
33225:
33232:
33258:
33261:327,102141
33268:17,29,76,302,4969,10396,15573,30195,41033,90647
33316:2500,2573,2606,2757,3609,3640,3825,4149,4558,12675
33346:17,29,1044,1730,2500,2589,2759,5093,102057,119859
33352:17,65,327,889,1125,2641,3274,5189,7154,8631
33355:
33364:81,2622,3299,3340,3911,4943,5113,5249,5606,22320
33373:17,65,193,1245,4117,10126,53672,76396,96010,116259
33374:3043,5916,50765
33406:
33409:654,866,978,1334,1583,1825,2330,2547,8680,25261
33421:81,470,1276,2669,5169,6840,8194,37121,40814,60815
33432:
33443:483,1592,16783,20539,24034,34711,76792,91254,97941,105980
33453:1069,2509,2573,2822,2894,2996,3176,3350,3351,17992
33454:96,866,3676,3701,3715,3880,4095,4493,4766,4818
33491:225,2487,2713,3672,8128,15847,24003,78944,104523,119153
33525:29,857,1357,1891,2589,5019,5093,7813,8066,102057
33527:8,17,29,118,518,20456,80542,83317,89079
33528:2344,4739,5979,8261,9649,11556,14727,16520,18024,18718
33539:
33541:40,2275,34654,51080,71460,72935,75698,101008,110668,116991
33547:
33554:17,62,2643,2759,3098,9846,12093,37629,70620,75288
33557:669,2447,2465,3299,8209,15395,16755,25878,36885,37386
33561:219,236,238,402,2337,12045,42621,46035,64129,106318
33582:
33590:
33614:30,385,669,2643,2864,2885,3092,16246,86125,98211
33615:162,236,299,398,642,2200,11824,23490,24306,27662
33616:272,2717,4390,4425,4427,12213
33621:168,3177,3514,8935,9878,19710,23361,48789,70059,74432
33652:
33701:866,4104,4308,4568,17886,18339,26280,30847,34242,108408
33702:17,32,48,70,76,96,2848,3394,5189
33707:8,2139,4637,35638,36368,51335,54364,93869,100356
33721:40,705,2943,2949,3299,3355,3450,3581,22320,49235
33722:1825,2330,3011,3655,4176,6049,8680,39872,41230,107877
33737:500,669,2399,2902,3098,3232,12093,16246,77788,108794
33752:5112,9019,13407,21905,23627,27600,72812,76428,105781,114370
33783:17,226,1867,2397,2407,5793,7141,15040,18417,48248
33787:40,76,6505,7556,11664,14931,57758,97644,118099
33789:
33807:
33808:8,731,2251,2509,3210,4558,5532,6600,79452,84624
33809:76,1913,7349,8398,19878,28925,30299,31641,76966,95006
33837:17990,22401,27528,75729,105849,110147
33841:
33844:500,2500,2513,2836,3130,4775,6316,6339,25892,26861
33859:
33866:76,172,2500,2894,2911,2996,3044,5532,10767,11824
33868:81,385,1730,2643,2949,3092,3398,3450,33741,50711
33869:17,322,4316,4401,9146,10143,19324,44397,74131,99169
33874:17,245,508,698,1069,2680,3104,11834,53071,72495
33884:
33910:2573,4558,9025,9354,14593,15747,19605,46765,64229,65026
33921:48,4306,4401,6383,7089,9603,25140,50132,93269,102927
33988:46,322,2509,3299,5249,5707,22320,23758,30149,31572
33998:238,2292,2381,2407,2598,2799,3098,12093,34472,87651
34022:
34027:7503,9143,13737,16193,16698,18248,22690,32953,33280,46524
34041:
34048:3091,3411,3512,3544,3640,4309,25129,32922,35189,77994
34054:
34068:508,698,924,2680,5118,6248,16624,53071,71107,99118
34092:
34093:322,331,1403,3789,5446,8261,8810,9023,9836,10758
34105:
34106:3792,9728,12721,27492,35587,42870,66778,89499,97591,109280
34119:
34124:866,6284,6286,6679,34020,43740,47099,51288,84788,88144
34148:
34172:866,1168,2407,3016,3911,4121,6746,15868,32101,57364
34174:
34179:
34188:
34227:
34292:17,23,98,1050,3514,4797,5446,8229,37744,73299
34293:8,17,229,9144,15029,38909,39540,81253
34304:601,3148,5207,12666,14872,16274,46685,59513,81559,82390
34309:
34318:
34335:2911,3098,10188,11698,12093,13073,13583,25291,55199,90666
34341:97,146,866,1643,1856,3590,5989,8106,8725,107290
34347:
34350:202,262,578,709,2292,3687,7852,17546,27053,106236
34378:15,302,407,11604,11788,13278,17726,38402,43313,107104
34398:8252,32467,34346,68811,80465
34403:225,5586,5874,8261,8934,10512,11555,39326,70875,78944
34421:902,3522,10799,18497,21955,23467,26863,45142,69797,76492
34433:356,375,591,654,1001,2703,6353,24299,87314,110547
34468:3,3311,4483,5342,7303,8915,10470,40263,59452,95012
34470:986,42094
34492:
34498:17,65,6600,7335,7626,31384,52233,65527,67106,84624
34499:
34511:155,3101,6429,6838,12861,14375,38230,39009,53367
34512:
34523:6,8,151,1822,1937,54813
34527:873,5923,10758,11428,15315,16454,57367,78959,105894,117789
34529:44,146,1175,12618,26729,37872,43878,53410,84245,99359
34541:
34552:
34553:96,866,3676,3701,3715,3880,4095,4493,4766,4818
34579:444,24113,51817,118653
34594:8,2487,2864,4222,24003,28306,62745,77886,82281,98211
34603:
34628:
34632:
34681:17,65,780,2635,2949,4176,4802,6879,7626,65527
34697:2520,4176,5798,7021,11008,24694,47753,70840,85897,122178
34698:58,302,486,1795,2703,26872,42771,64608,113465,115724
34702:
34703:
34709:508,1825,2330,2500,2606,2647,8680,33376,59808,115176
34710:358,385,669,2363,2397,2703,3092,8592,33741,111780
34717:378,654,3450,4667,8200,10558,13939,38912,78718,109007
34740:
34741:
34742:62,182,224,236,502,564
34753:81,986,1149,1412,2048,2548,4453,4542,7048,11486
34794:182,441,866,1606,1709,2713,3311,4247,11887,40263
34820:5074,8725,10672,11073,19385,24189,41984,55806,85520,91614
34833:1539,8323,13650,27627,31145,31611,33128,39361,48650,52310
34837:
34839:
34868:
34885:
34895:8,17,29,1742,4128,9972,33535,35504,66825,95755
34896:
34901:17,32,62,306,331,616,1099,1822,55062,70319
34906:9777,106499
34917:5048,10517,16932,25387,41222,51711,69541,71600,79656,98963
34936:5029,9892,14710,20778,26930,62412
34973:
34974:21067,42300,43403,81568
34976:
34978:6,29,32,48,119,986,3183,8725,54854
35005:1614,2537,3106,5787,6759,18571,29824,35422,73690,117163
35021:
35026:605,35107,43713
35086:2757,2911,3128,3317,3428,4095,4458,22610,86873,108469
35087:7,32,45,402,508,656,826,873
35092:
35127:226,2804,4281,4667,5446,5510,6861,8447,9836,10758
35150:6,8,17,61,72,89,168,297,463,508
35151:219,2036,2153,2510,8160,14291,22232,27608,54109,101362
35166:
35167:8011,16969,18452,36757,72614
35176:669,2363,2407,2500,2911,3098,5249,12093,61321,94438
35211:718,2021,3809,4342,10291,31563,37557,58217,61374,114383
35212:97378
35214:302,1825,2330,2333,2363,2381,2407,2436,8680,87651
35229:9961,13021,36401,61501
35231:1825,2635,7626,9040,10629,31384,31936,45850,65527,84609
35241:81,97,616,1357,12022,22416,33803,51981,72037,120257
35244:297,2111,2399,3510,5550,11556,15244,16186,53247,64100
35251:797,834,861,3687,5923,9050,16902,21546,57367,105894
35255:
35274:96,866,3676,3701,3715,3880,4095,4493,4766,4818
35275:385,2465,2885,3092,3150,11379,16755,25878,32065,86125
35289:
35296:2500,3544,3801,4216,6306,6827,14573,15137,16341,16555
35297:
35311:4466
35332:805,2265,6327,8349,8715,45726,50959,97145
35348:1091,1208,45943,60315,67568,100387
35365:6,331,875,1777,2162,2674,2946,3816,6450,45082
35380:658,678,1322,1345,1730,3568,7809,9716,29816,39122
35429:787,1046,1072,3395,6559,8627,20780,34364,50407,64502
35448:398,2148,2465,4986,7639,10084,16755,24476,25878,41013
35456:17,669,1867,2397,2407,2436,2500,2509,2532,2598
35495:
35510:172,5365,9280,20091,21158,21162,25941,26072,30676,33803
35518:875,891,3167,3679,7158,10168,29001,32499,101687,115596
35525:76,986,5283,6587,9058,9844,26900,48336,48716,68843
35558:
35572:84,530,814,4035,7987,19602,21653,39927,53336,78557
35574:273,3450,3581,6934,10669,17119,18718,37673,48665,82053
35576:76,2310,3617,5284,5717,7423,8323,13650,31145,31611
35582:866,49924,121364
35593:807,2397,2500,2606,2792,3088,3416,9009,12260,33741
35623:3992,18777,21110,22569,45408,73708,76988,97426,98907,102862
35676:273,3288,4708,5841,6683,44826,59928,62986,74990,92526
35688:1825,2330,2705,5365,8680,9280,11518,13046,34248,73374
35690:
35691:
35730:675,6921,14462,16686,43024,47907,80086,91801,101829,104847
35746:
35757:5856,26779,38637,96265
35771:32,65,70,81,96,3929
35788:
35806:
35820:
35826:22,1030,2589,2751,7332,12059,13112,56020,80894,107155
35850:
35859:118,844,857,1167,1397
35893:94,162,182,394,508
35900:17,76,394,4802,6600,6879,9334,14711,84624,94727
35901:29,70,3176,3213,4943,35760,36571,105803
35932:172,698,2407,2949,2996,7651,8984,12513,16010,25739
35941:40,204,1272,4862,6762,7262,9758,11683,15657,72964
35969:
35970:33,669,1054,1094,1716,1821,2139,6871,26294,97808
35982:616,921,1784,11462,23869,47295,48345,56490,75518,103352
35989:51004
35990:3,8,17,302,354,736,899,1213,1598,21645
35999:17,902,10799,21955,26863,45142,69797,75706,76492,112921
36064:4239,6625,7021,7053,8493,26379,27585,34472,51952,90922
36123:162,465,669,866,5798,9222,11695,47753,58272,91922
36135:4935,5494,7113,7855,9431,13325,38295,53673,64116,89549
36176:2822,2843,3469,4739,5446,7934,8984,10053,11750,12926
36179:8,17,84,363,616,789,872,917,2048,81740
36185:21450
36193:2121,2534,3588,17812,21423,23319,24348,27386,39581,109984
36196:385,3092,3176,3261,4239,5446,5665,8385,56890,105614
36210:
36216:986,7211,15899,21653,29022,39927,67609,79020,106246,122256
36221:
36225:
36242:
36258:81,931,1721,1822,2589,2703,5093,35782,102057,111780
36261:29,262,650,875,891,2406,5693,13074,16964,40327
36268:6081,16932,19737,19768,40216,45018,51711,76674,95401,99506
36313:385,669,1069,3092,3762,4790,7469,8292,16246,51210
36315:1245,2399,2520,2548,3801,4104,4239,5102,28734,50260
36319:650,2894,5168,5772,6587,17737,18459,19870,25009,91316
36330:669,2500,3003,7867,8025,8592,9009,10318,13787,15029
36342:29,1357,1891,2589,3609,5019,5093,6908,28354,102057
36355:669,1162,2774,4058,5485,5586,6961,8417,39326,62216
36358:
36375:
36385:58,415,560,923,1126,2178,4594,10256,80461,83603
36393:
36418:
36419:47080
36420:10270,59476,66178,82370,95185,109419,110208
36468:
36470:6,44,62,826,1239,8870,33429,47202,49306,99211
36471:866,978,1334,1583,1947,2547,2885,10891,14243,86125
36488:81,1730,2643,2822,2949,3450,3469,3544,3648,33741
36499:254,1886,1913,2399,5056,6157,6840,14446,18625,91412
36508:5305,7651,29210,30149,33544,36228,40410,47005,59682,60343
36561:202,1592,3913,5496,7063,12096,16529,17506,31134,32798
36563:200,500,698,2869,3054,5218,8970,46525,53071,117055
36564:17,58,193,802,822,1712,5184,19176,34885,119489
36585:103,124,760,801,984,14737,16351,77089,100415
36595:1957,2048,5554,18415,31639,46288,60112
36607:17,84,285,13194,13534,16258,78390
36620:
36642:
36656:2500,5532,5606,6339,6762,9334,11698,13897,14795,97653
36689:669,1716,3256,11850,11864,19772,26294,28558,33934,37344
36696:
36708:
36723:225,5874,6587,8261,10512,11555,17227,70875,78944,94727
36727:
36730:17,29,58,182,225,38650
36790:385,508,619,826,1046,2680,3092,4308,5573,77271
36797:533,1397,2495,2510,6224
36902:128,327,967,7686,59865,70179,104436
36948:
36960:8,12,30,65,219,245,472,34787
36961:
36966:25,294,564,2265,3176,5849,9934,86903,105614,111386
36979:
37050:
37053:
37054:9258,22501,32320,47928,67403
37058:3,17,29,84,207,265,5686,5985,6069,11293
37078:8939
37088:33,669,1054,1094,1716,2465,6871,13077,26294,97808
37143:
37160:
37165:119,1163,2342,2935,5636,11865,16899,24587,30828,44375
37175:
37177:76,135,168,352,500,39562,67637
37178:4555,6311,8732,10150,17153,18540,22840,37405,40767,63982
37212:273,866,1046,2643,3528,3544,4336,4405,4978,5499
37222:
37240:866,2946,3098,3970,6531,10134,12093,12586,15918,38537
37255:331,2843,2949,4558,6500,6960,7651,11008,15574,44752
37266:
37272:
37291:
37308:
37313:
37342:385,669,3011,3092,5305,6049,6960,16246,22422,39872
37358:
37380:8,17,1287,1905,3743,3868,43591,77886,85370,96098
37389:238,245,931,1002,7225,48774,89399,91073
37398:669,2848,6505,24425,37384,47269,48979,55915,74689,74764
37399:
37404:
37443:17,238,1423,1468,1867,2005,2381,2397,2407,87651
37446:385,669,1069,2949,3092,3762,3801,4222,16246,82281
37480:8,17,32,35,162,224,238,571,857,8066
37501:76,543,866,3443,5752,9267,18348,45198,116506,120154
37515:3375
37516:
37521:378,1460,5028,25433,32532,54438,89668,95589,107146,119782
37523:
37530:
37570:
37585:358,780,2363,2532,2567,2573,2606,8093,12586,21737
